Bought_Or_Not,Recency,Frequency,Monetary_Value,Mean_Quantity,ActivationDate,Age,SubscribedEmail,SubscribedPush,Male
0.0,513.0,4.166666666666667,82.4,1.0,735627,32.0,True,True,1
0.0,788.0,52.0,88.65384615384619,1.0,735627,35.0,False,False,1
1.0,12.0,24.714285714285715,322.4104046242776,1.3121387283236994,735627,25.0,False,True,0
0.0,41.0,3.5,325.3809523809524,1.0,735627,35.0,False,True,1
1.0,25.0,34.833333333333336,172.45454545454547,1.5358851674641147,735627,39.0,False,False,0
0.0,804.0,11.333333333333334,136.01470588235293,1.0147058823529411,735627,29.0,False,False,1
0.0,717.0,30.0,124.77777777777777,1.1,735627,33.0,False,False,0
0.0,884.0,0.8333333333333334,476.8,1.6,735627,34.0,True,True,1
0.0,741.0,3.75,149.0,1.0,735627,25.0,False,False,0
0.0,490.0,3.857142857142857,189.22222222222223,1.037037037037037,735627,20.0,True,False,1
1.0,79.0,12.0,232.27777777777777,1.3611111111111112,735627,21.0,True,True,0
1.0,178.0,3.1666666666666665,256.4736842105263,1.4210526315789473,735627,45.0,False,False,1
1.0,63.0,3.5,347.0952380952381,1.4285714285714286,735627,29.0,True,True,0
0.0,130.0,45.0,137.89999999999998,1.0277777777777777,735627,29.0,True,True,0
0.0,340.0,6.833333333333333,354.609756097561,1.4634146341463414,735627,49.0,True,False,0
0.0,642.0,3.8333333333333335,173.6086956521739,1.3043478260869565,735627,58.0,False,False,0
1.0,9.0,8.666666666666666,270.40384615384613,1.1730769230769231,735627,43.0,False,False,1
0.0,833.0,7.166666666666667,325.09302325581393,1.2325581395348837,735627,28.0,True,False,1
1.0,695.0,4.0,385.25,2.25,735627,25.0,False,False,0
1.0,40.0,14.333333333333334,290.75581395348837,1.1395348837209303,735627,24.0,True,True,0
0.0,98.0,5.333333333333333,321.3125,1.3125,735627,25.0,False,False,1
1.0,194.0,6.0,341.50000000000006,1.3333333333333333,735627,32.0,False,False,0
1.0,105.0,11.8,345.542372881356,1.11864406779661,735627,30.0,True,True,0
1.0,82.0,14.2,207.7042253521127,1.0845070422535212,735627,33.0,True,False,1
0.0,364.0,8.0,276.74999999999994,1.1,735627,26.0,True,True,0
1.0,252.0,11.0,248.13636363636363,1.1818181818181819,735627,25.0,True,True,1
0.0,798.0,2.0,422.0,1.0,735627,26.0,False,False,1
1.0,140.0,18.0,299.9722222222223,1.3240740740740742,735627,23.0,True,False,0
0.0,131.0,5.0,293.2,1.1,735627,33.0,False,False,1
0.0,242.0,7.666666666666667,275.1304347826087,1.1956521739130435,735627,25.0,False,False,0
0.0,249.0,18.666666666666668,142.03571428571428,1.0357142857142858,735627,38.0,False,False,0
1.0,217.0,42.666666666666664,397.36328124999994,1.234375,735627,22.0,True,True,1
1.0,29.0,189.0,236.07936507936503,1.2486772486772486,735627,21.0,True,True,0
0.0,121.0,1.5,314.3333333333333,1.2222222222222223,735627,25.0,True,False,1
0.0,827.0,2.6666666666666665,267.0,1.0625,735627,38.0,False,False,0
0.0,22.0,11.5,295.9130434782609,1.2753623188405796,735627,26.0,True,True,0
0.0,615.0,3.5,277.8095238095238,1.3333333333333333,735627,24.0,True,False,1
1.0,66.0,17.4,265.8850574712645,1.367816091954023,735627,34.0,True,True,1
0.0,82.0,21.833333333333332,379.5725190839694,1.1221374045801527,735627,29.0,True,True,0
1.0,72.0,43.0,332.8972868217055,1.3372093023255813,735627,28.0,True,False,1
0.0,4.0,11.428571428571429,286.4749999999998,1.1625,735627,21.0,False,False,0
0.0,135.0,22.0,330.77272727272725,1.0454545454545454,735627,43.0,True,True,0
1.0,2.0,27.666666666666668,270.37951807228916,1.1265060240963856,735627,32.0,False,False,0
0.0,675.0,2.6666666666666665,280.5,1.0,735627,22.0,False,True,0
1.0,370.0,1.6666666666666667,263.2,1.3,735627,28.0,False,False,0
0.0,287.0,4.5,535.0,1.4074074074074074,735627,28.0,False,False,1
1.0,48.0,5.5,272.0,1.3636363636363635,735627,28.0,False,True,1
0.0,709.0,4.0,339.75,1.2916666666666667,735627,27.0,True,True,0
0.0,590.0,5.333333333333333,256.3125,1.5,735627,60.0,False,False,1
1.0,20.0,9.0,253.61111111111111,1.7222222222222223,735628,28.0,False,True,0
0.0,455.0,5.833333333333333,273.34285714285716,1.1714285714285715,735628,28.0,True,True,0
0.0,98.0,77.8,142.1825192802057,1.0179948586118253,735628,33.0,False,True,1
0.0,106.0,7.166666666666667,365.6279069767442,1.186046511627907,735628,23.0,False,True,0
0.0,166.0,7.25,182.48275862068965,1.0,735628,32.0,True,True,0
0.0,394.0,16.5,232.95959595959596,1.0707070707070707,735628,44.0,False,False,0
0.0,613.0,8.4,102.14285714285714,1.0,735628,37.0,True,True,1
0.0,205.0,11.285714285714286,160.96202531645568,1.0253164556962024,735628,118.0,False,False,0
1.0,10.0,101.33333333333333,97.19901315789475,1.118421052631579,735628,36.0,True,True,1
1.0,12.0,153.4,123.46805736636249,1.1251629726205998,735628,29.0,False,True,0
1.0,24.0,43.5,119.37164750957854,1.1647509578544062,735628,30.0,False,True,0
0.0,115.0,35.0,349.1428571428571,1.0571428571428572,735628,38.0,False,True,1
1.0,9.0,16.0,269.3333333333333,1.15625,735628,35.0,False,True,1
0.0,196.0,15.5,153.51612903225808,1.086021505376344,735628,37.0,True,True,0
0.0,210.0,10.0,482.8500000000001,1.2333333333333334,735628,32.0,True,True,1
0.0,621.0,82.33333333333333,192.34412955465584,1.040485829959514,735628,46.0,False,True,1
1.0,219.0,5.5,343.27272727272725,1.878787878787879,735628,23.0,False,False,1
0.0,344.0,5.2,232.0,1.1538461538461537,735628,34.0,True,True,0
0.0,739.0,4.0,153.25,1.0,735628,24.0,False,True,1
0.0,711.0,0.75,203.33333333333334,1.0,735628,25.0,False,True,0
1.0,9.0,2.3333333333333335,257.4285714285714,2.2857142857142856,735628,44.0,True,True,1
1.0,139.0,23.6,364.98305084745766,1.38135593220339,735628,48.0,True,False,0
0.0,658.0,6.5,216.23076923076923,1.0512820512820513,735628,27.0,True,True,0
0.0,373.0,13.5,244.1975308641975,1.1358024691358024,735628,23.0,True,True,0
0.0,681.0,3.6666666666666665,202.54545454545453,1.0909090909090908,735628,27.0,True,False,0
1.0,184.0,60.166666666666664,116.37673130193912,1.0387811634349031,735628,30.0,True,True,1
1.0,26.0,9.5,238.28070175438597,1.1578947368421053,735628,24.0,False,False,0
0.0,603.0,3.5,242.48857142857145,1.1428571428571428,735628,29.0,True,False,1
0.0,231.0,5.166666666666667,511.19354838709677,1.2580645161290323,735628,25.0,True,True,0
1.0,0.0,17.166666666666668,377.37864077669883,1.5339805825242718,735628,41.0,True,True,1
0.0,24.0,3.8333333333333335,132.17391304347825,1.0434782608695652,735628,37.0,True,True,0
0.0,122.0,49.0,270.1768707482993,1.1394557823129252,735628,31.0,False,False,1
1.0,98.0,9.666666666666666,115.07758620689656,1.0344827586206897,735628,36.0,False,False,1
0.0,416.0,6.833333333333333,376.1951219512195,1.2926829268292683,735628,43.0,False,True,0
0.0,262.0,3.5,168.8095238095238,1.5238095238095237,735628,23.0,True,True,1
0.0,762.0,2.5,291.6666666666667,1.0,735628,25.0,False,False,0
0.0,30.0,3.0,428.72222222222223,1.1666666666666667,735628,31.0,True,False,0
1.0,91.0,6.166666666666667,294.51351351351354,1.7027027027027026,735628,41.0,True,True,1
0.0,681.0,2.1666666666666665,356.2307692307692,1.3846153846153846,735628,25.0,True,True,0
0.0,35.0,22.5,268.0888888888889,1.0888888888888888,735628,36.0,False,False,0
1.0,87.0,11.75,328.70212765957444,1.2340425531914894,735628,30.0,True,False,0
1.0,61.0,16.5,242.19191919191923,1.303030303030303,735628,24.0,True,False,1
0.0,324.0,10.75,208.37209302325581,1.3255813953488371,735628,38.0,True,True,0
0.0,200.0,4.166666666666667,276.52,1.12,735628,29.0,True,False,0
0.0,7.0,13.666666666666666,289.62817073170737,1.146341463414634,735628,21.0,False,True,0
0.0,253.0,12.2,322.11475409836066,1.0819672131147542,735628,26.0,True,True,0
0.0,36.0,4.666666666666667,294.0,1.0714285714285714,735628,26.0,False,True,0
0.0,863.0,9.0,302.22222222222223,1.1777777777777778,735628,36.0,True,True,1
1.0,10.0,23.833333333333332,266.69937062937066,1.132867132867133,735628,44.0,False,True,1
0.0,69.0,10.5,319.5238095238095,1.2142857142857142,735628,41.0,False,True,0
0.0,287.0,2.8333333333333335,372.70588235294116,1.0588235294117647,735628,54.0,True,True,0
1.0,19.0,4.333333333333333,320.423076923077,1.4230769230769231,735628,35.0,True,True,0
0.0,276.0,1.8333333333333333,434.8181818181818,1.0,735628,31.0,True,False,1
0.0,584.0,2.5,397.24,1.4,735628,21.0,True,True,0
0.0,883.0,1.3333333333333333,590.625,2.875,735628,27.0,True,True,1
0.0,195.0,13.166666666666666,271.24050632911377,1.1898734177215189,735628,34.0,True,False,0
1.0,74.0,17.8,278.1123595505618,1.1573033707865168,735628,27.0,False,False,0
1.0,25.0,30.0,417.7750000000001,1.1277777777777778,735628,26.0,False,False,1
0.0,554.0,30.5,107.98360655737704,1.0,735628,30.0,True,True,1
1.0,5.0,14.666666666666666,340.15920454545454,1.75,735628,28.0,True,True,0
1.0,236.0,34.0,334.0098039215686,1.1764705882352942,735628,33.0,False,False,1
0.0,462.0,6.166666666666667,230.27027027027026,1.054054054054054,735628,21.0,False,False,0
1.0,239.0,1.5,558.2222222222222,2.3333333333333335,735628,22.0,False,True,1
1.0,350.0,8.0,315.4375,1.3541666666666667,735628,31.0,True,True,0
0.0,635.0,5.333333333333333,384.6875,1.25,735628,31.0,False,False,1
0.0,796.0,4.0,344.0,1.0833333333333333,735628,34.0,False,True,0
0.0,400.0,3.5,462.23809523809524,1.6666666666666667,735628,21.0,False,False,0
0.0,148.0,21.727272727272727,351.1171548117155,1.2259414225941423,735628,31.0,False,False,0
1.0,49.0,18.25,344.6986301369863,1.1369863013698631,735628,44.0,False,False,1
0.0,660.0,4.0,208.41666666666663,1.0833333333333333,735628,25.0,True,True,0
1.0,209.0,18.833333333333332,336.73893805309734,1.1061946902654867,735628,31.0,True,False,1
0.0,407.0,18.833333333333332,390.88495575221225,1.5221238938053097,735628,47.0,True,False,0
1.0,83.0,32.4,227.6481481481481,1.1358024691358024,735628,26.0,True,False,0
1.0,166.0,36.666666666666664,227.72272727272727,1.4363636363636363,735628,48.0,True,False,1
1.0,546.0,4.0,196.375,1.6666666666666667,735628,32.0,True,True,1
0.0,449.0,1.3333333333333333,366.875,1.0,735628,36.0,True,False,0
1.0,113.0,2.6666666666666665,234.25,2.6875,735628,23.0,False,True,0
0.0,554.0,4.333333333333333,404.5,1.2307692307692308,735628,21.0,False,True,0
0.0,760.0,1.1666666666666667,444.14285714285717,2.2857142857142856,735628,118.0,False,True,1
0.0,754.0,2.6666666666666665,418.125,1.0625,735628,23.0,True,True,0
0.0,208.0,8.333333333333334,331.96,1.28,735628,21.0,False,False,0
1.0,101.0,22.833333333333332,385.704379562044,1.2846715328467153,735628,28.0,False,False,0
0.0,716.0,8.166666666666666,349.28571428571433,1.3061224489795917,735628,26.0,False,True,0
1.0,368.0,3.3333333333333335,241.85,1.65,735628,32.0,True,True,0
1.0,109.0,44.5,424.6404494382023,1.4606741573033708,735628,26.0,False,False,0
0.0,42.0,5.8,441.655172413793,1.5172413793103448,735628,21.0,False,True,0
0.0,14.0,25.666666666666668,178.11038961038957,1.0194805194805194,735628,32.0,True,True,1
0.0,491.0,7.6,386.921052631579,1.236842105263158,735628,40.0,False,False,1
0.0,219.0,1.6,436.6875,1.3125,735628,25.0,True,True,0
0.0,320.0,33.4,127.90419161676647,1.035928143712575,735629,30.0,True,False,1
1.0,112.0,14.0,207.46428571428575,1.2678571428571428,735629,25.0,True,True,0
1.0,39.0,45.0,394.77777777777777,1.5555555555555556,735629,31.0,True,True,0
1.0,47.0,6.0,237.66666666666666,1.6111111111111112,735629,46.0,False,False,1
0.0,770.0,4.666666666666667,227.6428571428571,1.1071428571428572,735629,34.0,True,True,1
1.0,41.0,38.833333333333336,92.16309012875533,1.0257510729613735,735629,30.0,False,False,0
0.0,859.0,3.8333333333333335,339.30434782608694,1.0869565217391304,735629,33.0,True,True,1
0.0,27.0,13.0,335.25000000000006,1.2307692307692308,735629,46.0,True,False,1
0.0,597.0,3.3333333333333335,193.45,1.05,735629,31.0,False,True,0
0.0,500.0,2.0,221.9166666666667,1.0,735629,34.0,True,True,0
0.0,406.0,3.6666666666666665,245.8636363636364,1.0,735629,37.0,False,False,0
0.0,289.0,32.0,269.53125,1.25,735629,44.0,True,True,0
0.0,148.0,4.333333333333333,456.5,1.2307692307692308,735629,31.0,True,True,1
0.0,582.0,2.5,327.3333333333333,1.2,735629,36.0,False,False,1
0.0,648.0,8.333333333333334,362.316,1.42,735629,18.0,True,True,1
1.0,15.0,3.6666666666666665,372.6363636363636,2.0454545454545454,735629,21.0,True,True,0
1.0,36.0,11.666666666666666,383.10714285714283,1.4928571428571429,735629,33.0,False,False,0
1.0,41.0,6.0,408.75,1.5,735629,32.0,False,True,1
0.0,686.0,27.5,413.58181818181816,1.6,735629,38.0,True,False,1
1.0,8.0,17.0,340.4117647058824,1.6176470588235294,735629,21.0,True,True,0
1.0,234.0,5.833333333333333,232.3714285714285,1.3142857142857143,735629,29.0,True,True,0
0.0,132.0,3.3333333333333335,294.55,1.0,735629,39.0,False,True,1
1.0,80.0,2.4285714285714284,272.2352941176471,1.411764705882353,735629,22.0,False,False,1
1.0,12.0,19.333333333333332,250.14224137931035,1.1120689655172413,735629,40.0,True,True,0
1.0,81.0,60.833333333333336,189.01917808219173,1.1123287671232878,735629,21.0,True,True,0
0.0,539.0,5.75,268.60869565217394,1.0434782608695652,735629,32.89420275293881,False,False,0
0.0,265.0,6.166666666666667,198.3783783783784,1.162162162162162,735629,50.0,True,False,0
1.0,69.0,9.166666666666666,338.8,1.4,735629,33.0,True,True,0
1.0,129.0,14.166666666666666,248.62352941176465,1.2823529411764707,735629,28.0,False,True,1
1.0,97.0,1.5454545454545454,197.41176470588235,1.7647058823529411,735629,41.0,True,False,0
0.0,609.0,2.5,225.66666666666666,1.0,735629,29.0,False,False,0
0.0,169.0,16.666666666666668,266.01000000000005,1.17,735629,38.0,False,True,1
0.0,511.0,2.8333333333333335,285.94117647058823,1.2941176470588236,735629,21.0,True,True,1
0.0,202.0,6.666666666666667,294.95000000000005,1.35,735629,37.0,False,True,0
1.0,293.0,7.8,278.1820512820513,1.1794871794871795,735629,28.0,True,False,0
1.0,20.0,8.5,289.2941176470587,1.2941176470588236,735629,52.0,True,True,1
0.0,214.0,20.833333333333332,224.45600000000007,1.048,735629,33.0,True,True,0
1.0,428.0,10.0,486.6,3.3,735629,35.0,True,True,0
0.0,784.0,4.666666666666667,316.44642857142856,1.25,735629,29.0,False,False,0
1.0,154.0,8.666666666666666,238.17307692307693,1.3846153846153846,735629,25.0,True,True,0
0.0,305.0,25.666666666666668,249.8181818181818,1.077922077922078,735629,26.0,True,False,1
0.0,451.0,17.333333333333332,189.41346153846155,1.1153846153846154,735629,34.0,False,False,0
0.0,560.0,1.8333333333333333,275.6363636363637,1.0,735629,33.0,False,True,1
0.0,789.0,7.166666666666667,254.84883720930233,1.302325581395349,735629,23.0,True,True,1
0.0,70.0,8.833333333333334,239.16981132075475,1.0943396226415094,735629,29.0,True,True,0
1.0,42.0,2.3333333333333335,377.7142857142857,1.7142857142857142,735629,29.0,True,True,0
1.0,36.0,4.333333333333333,366.53846153846155,1.9230769230769231,735629,31.0,True,False,0
0.0,539.0,2.5,369.1333333333333,1.5333333333333334,735629,41.0,True,True,0
1.0,176.0,12.666666666666666,284.1710526315788,1.236842105263158,735629,20.0,False,True,1
1.0,19.0,18.166666666666668,433.2935779816514,1.4403669724770642,735629,32.0,True,True,1
0.0,273.0,1.8333333333333333,451.54545454545456,1.4545454545454546,735629,30.0,False,False,1
0.0,70.0,16.666666666666668,261.9001,1.12,735629,18.0,True,False,0
1.0,419.0,3.0,332.5,2.8333333333333335,735629,29.0,True,True,1
1.0,2.0,38.0,112.92543859649118,1.0219298245614035,735629,36.0,False,False,1
0.0,602.0,9.166666666666666,461.109090909091,1.0727272727272728,735629,38.0,False,False,0
1.0,598.0,15.0,85.83333333333331,2.688888888888889,735629,28.0,True,True,1
1.0,9.0,6.333333333333333,295.4736842105263,1.6842105263157894,735629,27.0,True,True,0
1.0,30.0,7.285714285714286,274.0,1.3137254901960784,735629,35.0,False,True,1
0.0,399.0,3.3333333333333335,412.5,1.2,735629,24.0,True,True,0
0.0,62.0,62.0,218.54838709677423,1.0161290322580645,735629,30.0,False,False,0
1.0,579.0,8.166666666666666,232.6122448979592,1.2244897959183674,735629,25.0,False,False,0
0.0,32.0,73.0,319.0479452054795,1.2054794520547945,735629,27.0,True,True,0
0.0,595.0,3.5,489.85714285714283,1.9047619047619047,735629,36.0,False,True,0
0.0,373.0,4.333333333333333,709.6538461538462,1.0769230769230769,735629,36.0,True,True,0
0.0,371.0,2.6666666666666665,238.4375,1.0625,735629,44.0,True,True,0
0.0,868.0,3.1666666666666665,307.42105263157896,1.105263157894737,735629,36.0,True,True,1
1.0,426.0,9.0,108.16666666666666,1.2777777777777777,735629,44.0,True,True,1
1.0,119.0,10.4,291.22307692307686,1.0961538461538463,735629,21.0,True,False,0
1.0,860.0,1.4,206.71428571428572,1.8571428571428572,735629,35.0,True,True,0
1.0,77.0,7.666666666666667,269.10869565217394,1.434782608695652,735629,31.0,True,True,0
0.0,90.0,4.0,337.0,1.1666666666666667,735629,32.0,False,True,0
0.0,650.0,3.5,251.73809523809518,1.0476190476190477,735629,27.0,False,True,0
1.0,31.0,13.333333333333334,222.525,1.7625,735629,40.0,True,True,1
0.0,667.0,3.5,217.1904761904762,1.0476190476190477,735629,43.0,True,True,1
1.0,190.0,5.0,355.15,1.6,735629,21.0,False,False,1
0.0,526.0,2.0,324.3,1.0,735629,28.0,True,True,0
1.0,28.0,19.5,302.8376068376069,1.9658119658119657,735629,35.0,True,True,1
1.0,268.0,5.833333333333333,309.42857142857144,1.4857142857142858,735629,21.0,False,False,0
0.0,770.0,5.166666666666667,341.1290322580645,1.1290322580645162,735629,35.0,True,True,0
0.0,60.0,32.666666666666664,215.55102040816325,1.1683673469387754,735629,27.0,True,True,1
0.0,529.0,9.666666666666666,382.7758620689656,1.2586206896551724,735629,27.0,True,True,0
0.0,195.0,19.5,343.1794871794871,1.0854700854700854,735629,21.0,False,False,0
1.0,9.0,15.333333333333334,440.91304347826093,1.3695652173913044,735629,27.0,False,False,1
1.0,3.0,52.0,198.69230769230768,2.1923076923076925,735629,42.0,False,False,1
1.0,0.0,1.3333333333333333,312.75,3.4166666666666665,735629,28.0,True,True,0
0.0,189.0,7.0,289.35714285714283,1.1428571428571428,735629,31.0,True,True,0
0.0,258.0,11.75,307.29787234042556,1.1914893617021276,735629,39.0,True,True,0
1.0,22.0,17.333333333333332,373.0865384615385,1.2115384615384615,735629,23.0,True,False,0
0.0,254.0,16.333333333333332,76.23469387755102,1.010204081632653,735629,35.0,False,False,1
1.0,51.0,4.6,327.4347826086956,1.9565217391304348,735629,30.0,False,True,0
1.0,112.0,8.333333333333334,287.02000000000004,1.28,735629,28.0,True,False,0
1.0,24.0,4.833333333333333,382.2068965517241,2.4827586206896552,735629,33.0,False,True,1
1.0,4.0,10.4,213.46153846153845,1.25,735629,30.0,True,True,0
0.0,575.0,2.2,307.90909090909093,1.0909090909090908,735629,29.0,False,False,1
1.0,307.0,0.09090909090909091,650.0,15.0,735629,21.0,False,True,0
0.0,541.0,1.8333333333333333,486.99999999999994,1.0,735629,24.0,False,False,0
0.0,730.0,6.333333333333333,272.4210526315789,1.0789473684210527,735629,38.0,True,False,0
1.0,64.0,8.0,293.93749999999994,1.2291666666666667,735629,48.0,True,False,1
0.0,721.0,4.0,254.91666666666663,1.25,735629,30.0,True,True,0
0.0,378.0,7.5,286.73333333333335,1.0666666666666667,735629,38.0,False,True,0
1.0,209.0,1.6666666666666667,349.2,1.4,735629,23.0,True,False,0
1.0,63.0,4.833333333333333,233.58620689655174,1.1724137931034482,735629,30.0,True,False,1
0.0,515.0,8.5,299.45098039215685,1.0392156862745099,735629,27.0,False,False,0
1.0,2.0,19.166666666666668,331.1347826086957,1.2608695652173914,735629,35.0,True,True,0
0.0,100.0,5.833333333333333,254.54285714285714,1.0571428571428572,735629,23.0,True,True,1
0.0,281.0,12.0,358.94430555555556,1.4444444444444444,735629,40.0,True,False,0
0.0,789.0,2.0,336.3,1.0,735629,31.0,False,False,1
1.0,39.0,54.666666666666664,150.57317073170725,1.0945121951219512,735629,28.0,False,True,1
1.0,328.0,7.166666666666667,293.1162790697674,1.2325581395348837,735629,40.0,True,True,1
1.0,3.0,54.5,253.7400611620796,1.691131498470948,735629,38.0,False,False,1
0.0,605.0,13.0,325.46153846153845,1.5769230769230769,735629,41.0,True,False,1
0.0,160.0,8.333333333333334,210.40000000000003,1.08,735629,27.0,True,False,0
0.0,137.0,4.166666666666667,431.7200000000001,1.24,735629,29.0,True,True,0
0.0,115.0,6.166666666666667,318.4594594594595,1.2972972972972974,735629,33.0,False,False,1
0.0,392.0,6.4,287.1875,1.125,735629,21.0,False,False,0
0.0,718.0,3.1666666666666665,322.63157894736844,1.3157894736842106,735629,25.0,True,False,0
0.0,692.0,6.666666666666667,443.35,1.875,735629,39.0,False,False,0
1.0,5.0,60.166666666666664,244.68282548476455,1.185595567867036,735629,33.0,False,True,0
1.0,58.0,9.333333333333334,330.9642857142858,1.0535714285714286,735629,42.0,False,False,1
0.0,662.0,7.0,368.8571428571428,1.1071428571428572,735629,36.0,True,True,1
0.0,504.0,3.5,307.7142857142857,1.0952380952380953,735629,35.0,True,False,1
0.0,4.0,14.833333333333334,287.7977528089889,1.1348314606741574,735629,23.0,True,False,1
1.0,70.0,16.833333333333332,231.15841584158414,1.1485148514851484,735629,32.0,True,False,0
0.0,213.0,10.25,273.8780487804878,1.2682926829268293,735629,25.0,True,True,0
1.0,678.0,2.5,333.1333333333334,1.4,735629,33.0,True,True,1
0.0,38.0,9.0,429.03703703703695,1.4259259259259258,735629,43.0,True,True,0
1.0,494.0,14.6,259.54794520547944,1.5205479452054795,735629,44.0,True,True,0
0.0,184.0,21.0,363.69047619047626,1.0714285714285714,735629,27.0,True,True,0
0.0,218.0,10.5,373.3809523809524,1.1428571428571428,735629,21.0,False,True,0
0.0,83.0,11.5,240.1159420289855,1.1304347826086956,735629,30.0,True,True,1
1.0,63.0,16.666666666666668,289.7699999999999,1.88,735629,34.0,False,False,0
1.0,49.0,71.83333333333333,283.80974477958256,1.4756380510440836,735629,21.0,True,True,0
1.0,813.0,2.5,337.46666666666664,1.5333333333333334,735629,27.0,False,False,0
0.0,246.0,7.166666666666667,363.13953488372084,1.4186046511627908,735629,38.0,True,True,0
1.0,133.0,0.4,280.0,5.0,735629,28.0,False,True,0
0.0,427.0,20.2,100.40594059405939,1.00990099009901,735629,28.0,True,True,0
0.0,470.0,3.8333333333333335,297.5652173913043,1.2608695652173914,735629,24.0,True,True,0
0.0,7.0,5.6,325.4642857142857,1.1428571428571428,735629,31.0,False,False,1
0.0,395.0,8.8,367.159090909091,1.0,735629,30.0,True,False,1
1.0,54.0,21.333333333333332,213.10156249999994,1.2421875,735629,27.0,True,True,0
0.0,480.0,6.2,381.70967741935476,1.3548387096774193,735629,30.0,False,True,1
1.0,49.0,100.5,263.95522388059715,1.2686567164179106,735629,46.0,True,True,0
1.0,10.0,8.833333333333334,329.7169811320754,1.4150943396226414,735629,50.0,True,True,0
1.0,106.0,7.666666666666667,353.804347826087,1.1304347826086956,735629,36.0,False,True,1
0.0,872.0,0.8333333333333334,182.0,1.6,735629,27.0,False,True,1
0.0,717.0,0.6,426.6666666666667,2.6666666666666665,735630,27.0,True,True,1
0.0,579.0,6.25,440.04,2.08,735630,21.0,True,True,1
0.0,480.0,2.8,458.42857142857144,1.2142857142857142,735630,42.0,True,False,1
0.0,181.0,32.2,323.9068322981367,1.2236024844720497,735630,43.0,True,False,0
0.0,148.0,5.0,341.24,1.2,735630,118.0,False,True,1
0.0,581.0,4.166666666666667,273.36,1.04,735630,27.0,False,True,0
0.0,881.0,1.5,311.6666666666667,1.3333333333333333,735630,36.0,True,False,1
1.0,738.0,1.8333333333333333,309.3636363636364,1.6363636363636365,735630,35.0,True,True,0
0.0,84.0,1.8888888888888888,251.0,1.0,735630,29.0,True,False,0
1.0,13.0,34.666666666666664,340.87985576923074,1.2548076923076923,735630,41.0,False,False,1
1.0,881.0,1.6666666666666667,328.4,6.0,735630,51.0,True,True,0
0.0,751.0,3.8333333333333335,263.7391304347826,1.1304347826086956,735630,36.0,True,False,0
0.0,605.0,15.5,254.46236559139788,1.043010752688172,735630,31.0,True,False,0
1.0,153.0,16.833333333333332,350.8910891089109,1.603960396039604,735630,43.0,True,True,0
0.0,296.0,4.0,287.1666666666667,1.125,735630,33.0,False,False,1
0.0,184.0,8.0,290.05,1.125,735630,32.0,True,True,1
1.0,34.0,14.333333333333334,292.95348837209303,1.2209302325581395,735630,36.0,True,False,1
0.0,477.0,4.666666666666667,354.5,1.1785714285714286,735630,33.0,False,True,0
0.0,99.0,6.666666666666667,356.45,1.425,735630,39.0,False,False,0
1.0,287.0,5.0,355.35,1.45,735630,38.0,True,True,0
0.0,778.0,10.0,282.383,1.0833333333333333,735630,45.0,True,False,1
1.0,21.0,52.333333333333336,1429.631210191083,3.5286624203821657,735630,35.0,False,True,1
0.0,595.0,4.6,362.6521739130435,1.0869565217391304,735630,40.0,False,False,0
0.0,622.0,5.0,280.5,1.1666666666666667,735630,34.0,True,False,0
1.0,27.0,11.833333333333334,322.23943661971833,1.704225352112676,735630,32.0,False,False,1
0.0,245.0,4.333333333333333,454.88461538461536,1.4230769230769231,735630,42.0,False,False,1
0.0,859.0,1.5,569.6666666666666,2.0,735630,60.0,True,True,1
1.0,30.0,16.166666666666668,285.93917525773196,1.092783505154639,735630,30.0,True,True,0
1.0,13.0,11.666666666666666,271.57142857142856,1.1857142857142857,735630,23.0,True,True,1
1.0,117.0,28.833333333333332,236.57803468208095,1.277456647398844,735630,46.0,True,False,1
1.0,3.0,58.166666666666664,148.9226361031519,1.166189111747851,735630,26.0,True,True,0
1.0,66.0,24.0,250.06944444444449,1.2013888888888888,735630,21.0,True,True,0
0.0,297.0,2.3333333333333335,271.07142857142856,1.1428571428571428,735630,28.0,True,True,1
1.0,115.0,5.0,373.55555555555566,1.6,735630,39.0,False,False,1
1.0,9.0,38.666666666666664,191.26724137931043,1.3793103448275863,735630,49.0,True,False,0
1.0,200.0,5.5,347.24242424242425,1.3333333333333333,735630,27.0,False,True,1
1.0,65.0,18.0,301.4537037037037,1.1851851851851851,735630,32.0,False,False,1
1.0,223.0,9.666666666666666,246.77586206896558,1.1206896551724137,735630,44.0,True,False,1
1.0,48.0,23.333333333333332,320.73571428571427,1.3,735630,47.0,True,True,0
0.0,404.0,3.6666666666666665,296.6363636363637,1.4090909090909092,735630,44.0,True,True,0
1.0,115.0,11.166666666666666,221.3283582089553,1.1791044776119404,735630,28.0,True,True,1
1.0,165.0,8.833333333333334,272.9056603773585,1.2075471698113207,735630,41.0,False,False,1
0.0,96.0,11.333333333333334,366.8382352941176,1.1764705882352942,735630,30.0,True,False,1
1.0,22.0,13.333333333333334,224.34375000000006,1.1625,735630,43.0,True,True,1
1.0,281.0,5.6,174.64285714285714,1.4285714285714286,735630,21.0,True,True,0
1.0,822.0,4.666666666666667,276.32142857142856,1.0714285714285714,735630,31.0,False,False,0
1.0,91.0,6.666666666666667,355.0,1.45,735630,22.0,False,True,0
0.0,772.0,7.0,162.32142857142858,1.0714285714285714,735630,24.0,True,True,0
